Temp,Windspeed,Wind direction,Atmospheric,Insolation,Rain,SIS11A_12.5-X,SIS11A_13.0-X,SIS11A_13.5-X,SIS11A_14.0-X,SIS11A_14.5-X,SIS11A_15.0-X,SIS11A_15.5-X,SIS11A_16.0-X,SIS11A_16.5-X,SIS11A_17.0-X,SIS11A_17.5-X,SIS11A_18.0-X,SIS20_15.0-X,SIS20_15.5-X,SIS20_16.0-X,SIS20_16.5-X,SIS20_17.0-X,SIS20_17.5-X,SIS20_18.0-X,SIS20_18.5-X,SIS20_19.0-X,SIS20_19.5-X,SIS20_20.0-X,SIS20_20.5-X
12,0.5,134,845.9,0,0,191.8280029,191.5769958,195.1369934,195.8880005,195.5209961,167.8569946,-8.548000336,-25.20700073,-16.63500023,-17.27899933,-7.843999863,-1.447999954,189.3730011,185.5559998,184.2649994,169.0359955,134.1170044,50.11500168,19.35099983,8.012999535,6.243000031,0.866999984,4.31799984,-0.449000001
12.1,0.7,116,849.3,0,0,191.7769928,191.5019989,195.1309967,195.8869934,195.4779968,167.7640076,-8.652000427,-25.24900055,-16.69000053,-17.33399963,-7.909999847,-1.480000019,189.8040009,185.7570038,184.4559937,169.1369934,134.2079926,50.2519989,19.41900063,8.008000374,6.204999924,0.861999989,4.321000099,-0.462000012
12.1,0.6,252,846,0,0,192.1549988,191.9100037,195.4920044,196.2279968,195.746994,168.0010071,-8.477999687,-25.11400032,-16.61800003,-17.19099998,-7.833000183,-1.465999961,189.621994,185.6970062,184.4060059,169.1410065,134.2310028,50.1969986,19.45499992,8.017999649,6.177000046,0.81400001,4.275000095,-0.467999995
12.2,0.4,248,845.8,0,0.5,192.1009979,191.7879944,195.3509979,196.0859985,195.5740051,167.848999,-8.651000023,-25.2689991,-16.81200027,-17.40999985,-8.003000259,-1.542000055,189.2940063,185.401001,184.1779938,168.8880005,134.0299988,50.0359993,19.27599907,7.894999981,6.114999771,0.814999998,4.244999886,-0.472000003
12.3,0.7,231,845.4,0,0,192.052002,191.8070068,195.3359985,196.0690002,195.5809937,167.8509979,-8.656000137,-25.23900032,-16.73800087,-17.3560009,-7.922999859,-1.511000037,189.5279999,185.5930023,184.3639984,169.0440063,134.1589966,50.1780014,19.41699982,7.994999886,6.18200016,0.751999974,4.212999821,-0.492000014
12.2,0.7,254,845.7,0,0.5,191.8439941,191.5540009,195.1300049,195.8730011,195.4349976,167.7420044,-8.706999779,-25.30599976,-16.79999924,-17.37000084,-7.914999962,-1.536999941,189.7799988,185.8439941,184.625,169.2630005,134.3329926,50.30400085,19.45000076,8.104999542,6.356999874,0.949000001,4.419000149,-0.398999989
12,0.9,314,845.6,0,0,191.996994,191.6730042,195.2559967,195.9819946,195.5460052,167.8739929,-8.602000237,-25.22100067,-16.71800041,-17.34600067,-7.945000172,-1.514999986,189.6719971,185.7850037,184.5980072,169.2599945,134.3350067,50.33200073,19.54299927,8.137000084,6.243000031,0.808000028,4.244999886,-0.486000001
11.7,1.2,328,850,0,0,191.8480072,191.5919952,195.2019958,195.9649963,195.526001,167.822998,-8.68599987,-25.30400085,-16.87100029,-17.41500092,-8,-1.518000007,189.5019989,185.526001,184.2980042,169.0870056,134.2510071,50.2519989,19.44799995,8.031000137,6.201000214,0.838999987,4.254000187,-0.47299999
11.4,1,262,849.8,0,0,191.9279938,191.6499939,195.2929993,196.0950012,195.6390076,168,-8.420999527,-25.07099915,-16.62899971,-17.29899979,-7.90899992,-1.480000019,189.4389954,185.6040039,184.3480072,169.0709991,134.2089996,50.24200058,19.47900009,8.081000328,6.302999973,0.939999998,4.373000145,-0.379999995
11.5,0.8,225,849.1,0,0.5,191.8710022,191.6210022,195.1959991,195.9909973,195.5910034,167.9109955,-8.569000244,-25.2140007,-16.66799927,-17.24399948,-7.793000221,-1.452000022,189.7799988,185.8480072,184.5319977,169.1529999,134.3159943,50.36999893,19.58300018,8.11400032,6.295000076,0.874000013,4.274000168,-0.490999997
11.6,0.9,314,853.3,0,0,191.4940033,191.2330017,194.9210052,195.6889954,195.2059937,167.6000061,-8.774999619,-25.40800095,-16.81100082,-17.40299988,-7.980999947,-1.50999999,189.6150055,185.6940002,184.4660034,169.1640015,134.2200012,50.17200089,19.40999985,8.012000084,6.201000214,0.842000008,4.231999874,-0.504999995
11.2,0.8,263,851,0,0.5,191.7100067,191.4819946,195.0709991,195.8379974,195.4329987,167.7489929,-8.647999763,-25.29999924,-16.81100082,-17.4109993,-7.967999935,-1.488000035,189.3320007,185.4680023,184.2079926,168.9380035,134.0599976,50.10400009,19.42399979,7.980000019,6.230999947,0.924000025,4.335000038,-0.451999992
11.1,0.8,288,852.1,0,0,191.6849976,191.4680023,195.048996,195.8999939,195.4320068,167.7570038,-8.718000412,-25.33300018,-16.90200043,-17.46299934,-7.992000103,-1.519000053,189.6060028,185.6759949,184.4600067,169.1100006,134.177002,50.17100143,19.4260006,8.034000397,6.264999866,0.916000009,4.328000069,-0.437999994
11.4,0.9,292,847.6,0,0,191.6349945,191.3910065,194.9660034,195.7079926,195.4179993,167.7070007,-8.770999908,-25.42000008,-16.90699959,-17.45800018,-7.97300005,-1.491000056,189.4799957,185.5870056,184.378006,169.0559998,134.2070007,50.21699905,19.42000008,8.020999908,6.175000191,0.799000025,4.248000145,-0.460000008
11.3,0.8,254,850.8,0,0,191.8300018,191.6060028,195.1759949,195.977005,195.4799957,167.746994,-8.748000145,-25.37400055,-16.8239994,-17.37999916,-7.981999874,-1.503999949,189.5939941,185.5910034,184.3509979,169.0379944,134.1690063,50.17900085,19.45100021,8.055999756,6.236000061,0.810000002,4.255000114,-0.49000001
11.5,0.8,231,846.5,0,0,191.875,191.7070007,195.2740021,196.0829926,195.647995,167.9420013,-8.505000114,-25.08699989,-16.73500061,-17.34900093,-7.914000034,-1.488999963,189.6369934,185.6779938,184.4400024,169.1289978,134.2619934,50.26300049,19.38800049,7.94299984,6.184999943,0.791000009,4.217999935,-0.507000029
11.5,0.7,256,848.2,0,0,191.7250061,191.4909973,195.0839996,195.8880005,195.5200043,167.8869934,-8.588000298,-25.25799942,-16.77199936,-17.42300034,-7.981999874,-1.498999953,189.4309998,185.4909973,184.3170013,168.9790039,134.0679932,50.14199829,19.36000061,7.997000217,6.169000149,0.851000011,4.238999844,-0.523000002
11.5,0.7,279,850.4,0,0,191.8939972,191.6719971,195.1920013,195.9290009,195.5010071,167.8399963,-8.642000198,-25.20000076,-16.81599998,-17.41799927,-7.986999989,-1.478999972,189.8119965,185.7089996,184.4049988,169.0839996,134.1609955,50.17499924,19.41500092,8.097000122,6.323999882,0.878000021,4.288000107,-0.497999996
11.7,0.7,281,844.4,0,0,191.8580017,191.6040039,195.2039948,195.9750061,195.5039978,167.7850037,-8.675000191,-25.33300018,-16.89800072,-17.44199944,-7.975999832,-1.488999963,189.3079987,185.3549957,184.1100006,168.8119965,133.9100037,49.97000122,19.25600052,7.918000221,6.117000103,0.717999995,4.153999805,-0.529999971
11.9,1,95,851.8,0,0,192.0410004,191.8000031,195.348999,196.1199951,195.6410065,168.0279999,-8.446000099,-25.11100006,-16.74699974,-17.3220005,-7.867000103,-1.43900001,189.6210022,185.625,184.4129944,169.1380005,134.2799988,50.32699966,19.57999992,8.062999725,6.296000004,0.901000023,4.287000179,-0.456
11.8,0.6,3,843.9,0,0,191.9029999,191.6629944,195.2630005,195.996994,195.5449982,167.7870026,-8.628000259,-25.28700066,-16.84799957,-17.41200066,-7.921000004,-1.536000013,189.6900024,185.7409973,184.5189972,169.2079926,134.3410034,50.34799957,19.56900024,8.112000465,6.381999969,1.008000016,4.366000175,-0.439999998
11.2,0.6,66,846.8,0,0,191.7680054,191.4640045,195.0829926,195.8589935,195.4450073,167.7940063,-8.652000427,-25.31699944,-16.84399986,-17.42099953,-7.919000149,-1.503999949,189.7259979,185.7310028,184.5330048,169.1660004,134.3110046,50.25400162,19.37199974,7.967999935,6.183000088,0.837000012,4.295000076,-0.444000006
11,0.9,117,851,0,0,191.6929932,191.4629974,195.0839996,195.8529968,195.4250031,167.779007,-8.593999863,-25.2159996,-16.68799973,-17.39100075,-7.934999943,-1.519999981,189.4689941,185.5780029,184.3439941,169.0559998,134.1889954,50.18799973,19.37700081,7.945000172,6.147999763,0.787,4.190999985,-0.535000026
11.1,0.9,255,852.8,0,0,191.7660065,191.5249939,195.121994,195.848999,195.4450073,167.8300018,-8.56799984,-25.18899918,-16.74300003,-17.3390007,-7.881000042,-1.419999957,189.4680023,185.5740051,184.3600006,169.0690002,134.2299957,50.1969986,19.44400024,8.019000053,6.269000053,0.879000008,4.260000229,-0.514999986
11.6,0.8,203,845.4,0,0,191.7169952,191.4949951,195.1360016,195.8919983,195.5019989,167.8110046,-8.670999527,-25.22900009,-16.64699936,-17.27099991,-7.821000099,-1.404999971,189.6419983,185.6679993,184.473999,169.1239929,134.3280029,50.32099915,19.56299973,8.072999954,6.343999863,0.961000025,4.31799984,-0.455000013
12,1.2,116,844.3,0,0,191.7400055,191.5240021,195.1410065,195.951004,195.5610046,167.927002,-8.538999557,-25.17300034,-16.71800041,-17.29700089,-7.896999836,-1.389999986,189.7740021,185.7550049,184.4900055,169.1699982,134.3439941,50.31499863,19.46100044,7.991000175,6.243999958,0.859000027,4.268000126,-0.455000013
11.9,1,333,851.5,0,0,191.7920074,191.5480042,195.1629944,195.9530029,195.5240021,167.8650055,-8.614999771,-25.26799965,-16.81200027,-17.43000031,-8.024000168,-1.529999971,189.7859955,185.7969971,184.5610046,169.2740021,134.4409943,50.43500137,19.66600037,8.079999924,6.327000141,0.95599997,4.354000092,-0.40200001
11.9,1.1,104,850.5,0,0,191.9380035,191.7339935,195.3820038,196.1620026,195.7059937,167.977005,-8.44699955,-25.09600067,-16.70499992,-17.36300087,-7.992000103,-1.43599999,189.701004,185.7720032,184.5809937,169.1759949,134.2940063,50.29100037,19.48900032,8.041000366,6.270999908,0.899999976,4.291999817,-0.419999987
12.1,0.9,218,849.6,0,0,191.7039948,191.5390015,195.1329956,195.9029999,195.5180054,167.8630066,-8.592000008,-25.23999977,-16.70999908,-17.32999992,-7.981999874,-1.449000001,189.4299927,185.5269928,184.3190002,169.0149994,134.1549988,50.15399933,19.34499931,7.926000118,6.184999943,0.833000004,4.243999958,-0.490999997
12.2,1.3,150,846.3,0,0,191.5269928,191.2799988,194.9219971,195.6900024,195.3419952,167.6990051,-8.756999969,-25.34000015,-16.83600044,-17.37999916,-7.949999809,-1.440999985,189.6889954,185.779007,184.4920044,169.1900024,134.2819977,50.25099945,19.45400047,7.949999809,6.178999901,0.843999982,4.277999878,-0.419999987
13.2,1.8,118,849.3,0,0,191.8820038,191.6840057,195.3450012,196.0549927,195.6329956,167.9790039,-8.480999947,-25.18300056,-16.79199982,-17.40399933,-7.960000038,-1.41900003,189.470993,185.5440063,184.3370056,169.0299988,134.1999969,50.17900085,19.41900063,7.883999825,6.138000011,0.814999998,4.242000103,-0.442999989
12.3,1.3,131,853.7,0,0,191.7619934,191.5079956,195.1459961,195.9279938,195.4519958,167.8049927,-8.755000114,-25.44300079,-16.92700005,-17.48600006,-8.034000397,-1.475999951,189.8820038,185.947998,184.6809998,169.2660065,134.3840027,50.30899811,19.56399918,8.095999718,6.263999939,0.902999997,4.324999809,-0.455000013
12.2,1.1,114,854.4,0,0,191.6869965,191.4689941,195.102005,195.8769989,195.3760071,167.7830048,-8.68500042,-25.32999992,-16.93300056,-17.56800079,-8.053999901,-1.48300004,189.720993,185.802002,184.5650024,169.2870026,134.397995,50.33399963,19.62599945,8.152000427,6.342999935,0.963999987,4.330999851,-0.460000008
12.4,1.1,133,850.8,0,0,191.5740051,191.3419952,194.9570007,195.7389984,195.3220062,167.6829987,-8.756999969,-25.3579998,-16.87199974,-17.52499962,-8.038999557,-1.49000001,189.6660004,185.6629944,184.4199982,169.0070038,134.1430054,50.14500046,19.32900047,7.887000084,6.166999817,0.829999983,4.271999836,-0.469000012
12.9,1.8,97,851,0,0,191.8359985,191.6170044,195.3450012,196.0930023,195.6470032,167.9850006,-8.461000443,-25.13100052,-16.73399925,-17.36000061,-7.901000023,-1.473999977,189.8170013,185.8500061,184.5899963,169.2510071,134.3800049,50.32099915,19.48699951,8.05700016,6.269000053,0.947000027,4.361000061,-0.449000001
13.2,1.7,92,851.2,0,0,191.6159973,191.3999939,195.0859985,195.8910065,195.477005,167.8690033,-8.579999924,-25.22500038,-16.77899933,-17.40399933,-7.952000141,-1.457000017,189.8439941,185.9589996,184.6889954,169.3359985,134.473999,50.44900131,19.56599998,8.06000042,6.215000153,0.885999978,4.302999973,-0.446999997
14.1,1.8,91,849.6,0,0,191.8739929,191.6999969,195.3399963,196.1109924,195.6829987,168.0010071,-8.456000328,-25.16500092,-16.73900032,-17.35199928,-7.914000034,-1.452000022,189.7079926,185.848999,184.6119995,169.3350067,134.470993,50.40599823,19.54299927,8.138999939,6.309999943,0.92900002,4.362999916,-0.395000011
14,1.3,72,852.3,0,0,191.7449951,191.5339966,195.220993,195.9539948,195.5010071,167.8390045,-8.62100029,-25.31299973,-16.80900002,-17.32099915,-7.907999992,-1.43900001,189.7830048,185.8329926,184.5410004,169.220993,134.3950043,50.3370018,19.55699921,8.204999924,6.361000061,0.947000027,4.281000137,-0.477999985
14.1,1,63,850,0,0,191.7389984,191.5749969,195.1750031,195.9360046,195.4199982,167.7189941,-8.732999802,-25.34700012,-16.78800011,-17.37199974,-7.971000195,-1.447999954,189.8690033,185.9199982,184.6990051,169.375,134.477005,50.36999893,19.64999962,8.217000008,6.382999897,0.995999992,4.340000153,-0.501999974
13.7,1,100,845.4,0,0,191.798996,191.5200043,195.2030029,196.0070038,195.602005,167.9219971,-8.572999954,-25.23800087,-16.76799965,-17.36199951,-7.927999973,-1.453999996,189.9360046,185.9859924,184.7339935,169.4279938,134.5639954,50.48699951,19.73500061,8.229999542,6.369999886,0.964999974,4.354000092,-0.414000005
13.6,1.2,79,849.8,0,0,191.7630005,191.5679932,195.1670074,195.9450073,195.5130005,167.8329926,-8.63599968,-25.29599953,-16.8390007,-17.43499947,-7.972000122,-1.49000001,189.7669983,185.7120056,184.4810028,169.1900024,134.3569946,50.30599976,19.54599953,8.086999893,6.229000092,0.81099999,4.252999783,-0.451999992
13.8,1.3,58,852.4,0,0,191.7259979,191.5090027,195.2259979,195.9629974,195.5780029,167.9140015,-8.541999817,-25.13800049,-16.80400085,-17.44099998,-7.989999771,-1.508999944,189.8249969,185.8670044,184.6190033,169.2630005,134.3049927,50.27700043,19.49099922,8.104000092,6.218999863,0.864000022,4.250999928,-0.488999993
14.3,1.3,68,853.2,0,0,191.6820068,191.4629974,195.1130066,195.9069977,195.5140076,167.8379974,-8.625,-25.24300003,-16.81399918,-17.4260006,-7.903999805,-1.473999977,189.6080017,185.6300049,184.3789978,169.0910034,134.2109985,50.17599869,19.4090004,7.94299984,6.190999985,0.810000002,4.265999794,-0.474999994
14.4,1.3,75,850.6,0,0,191.8220062,191.5690002,195.223999,195.9839935,195.5800018,167.9170074,-8.590999603,-25.23600006,-16.81599998,-17.47800064,-8.017000198,-1.508999944,189.7310028,185.7420044,184.4799957,169.1889954,134.3110046,50.38499832,19.625,8.06799984,6.208000183,0.899999976,4.313000202,-0.442999989
14.4,1.4,73,854.1,0,0,191.6860046,191.5050049,195.1779938,195.9129944,195.5160065,167.9029999,-8.562000275,-25.28800011,-16.73399925,-17.3920002,-7.987999916,-1.442000031,189.602005,185.5879974,184.3040009,169.0440063,134.1959991,50.23500061,19.43700027,7.986999989,6.140999794,0.862999976,4.321000099,-0.462000012
14.7,1.6,53,851.2,0,0,191.5970001,191.3569946,195.0079956,195.7420044,195.3209991,167.7160034,-8.729999542,-25.4109993,-16.89599991,-17.49500084,-8.062000275,-1.488000035,189.6860046,185.7449951,184.4129944,169.1089935,134.2709961,50.29999924,19.50600052,8.123999596,6.263999939,0.879000008,4.267000198,-0.488000005
14.9,1.2,63,856.1,0,0,191.7949982,191.5269928,195.2180023,195.9869995,195.4949951,167.8540039,-8.626999855,-25.24399948,-16.76000023,-17.39100075,-7.960000038,-1.421000004,189.7299957,185.7929993,184.5099945,169.1549988,134.25,50.29899979,19.58499908,8.130999565,6.301000118,0.967999995,4.363999844,-0.402999997
15,1,43,850,0,0,191.6239929,191.4420013,195.1100006,195.8769989,195.3800049,167.727005,-8.708000183,-25.39500046,-16.875,-17.53100014,-8.05700016,-1.491999984,189.8000031,185.8560028,184.5529938,169.2319946,134.3379974,50.22499847,19.43799973,8.105999947,6.222000122,0.843999982,4.276000023,-0.437999994
15.4,1.2,59,848,0,0,191.8130035,191.5379944,195.1660004,195.9140015,195.4779968,167.7949982,-8.663999557,-25.29100037,-16.86899948,-17.56800079,-8.06400013,-1.460000038,190.0410004,185.9750061,184.7259979,169.4060059,134.5410004,50.40999985,19.60899925,8.19699955,6.270999908,0.940999985,4.34100008,-0.423000008
15.6,1.1,42,848,0,0,191.6119995,191.4080048,195.0370026,195.7960052,195.3179932,167.6369934,-8.866000175,-25.50699997,-16.90500069,-17.53700066,-8.05700016,-1.5,189.7059937,185.7749939,184.4720001,169.1490021,134.2899933,50.18399811,19.48699951,7.934999943,6.110000134,0.742999971,4.232999802,-0.531000018
15.7,1.4,71,852.8,0,0,191.8379974,191.6269989,195.272995,196.0379944,195.5650024,167.8959961,-8.607000351,-25.22599983,-16.92300034,-17.57600021,-8.081000328,-1.496000051,189.7290039,185.7660065,184.5670013,169.1900024,134.2920074,50.30099869,19.44599915,8.05300045,6.173999786,0.846000016,4.245999813,-0.449999988
16,1.1,40,850.3,0,0,191.647995,191.4060059,195.0780029,195.9649963,195.5249939,167.8500061,-8.625,-25.23200035,-16.87299919,-17.48999977,-8.039999962,-1.483999968,189.7440033,185.779007,184.5670013,169.2129974,134.3600006,50.35499954,19.50900078,8.130000114,6.288000107,0.883000016,4.275000095,-0.476999998
16.3,1.1,56,852.4,0,0,191.7330017,191.4389954,195.102005,195.8650055,195.4570007,167.7680054,-8.682999611,-25.34799957,-16.77799988,-17.37800026,-7.873000145,-1.440999985,189.628006,185.7160034,184.4750061,169.197998,134.3480072,50.27700043,19.51000023,8.145999908,6.303999901,0.947000027,4.324999809,-0.43900001
16.4,1.2,346,846.5,0,0,191.8699951,191.5899963,195.1779938,195.9980011,195.5220032,167.8860016,-8.625,-25.26199913,-16.71800041,-17.31299973,-7.882999897,-1.445000052,189.6239929,185.7429962,184.5160065,169.1820068,134.3370056,50.26200104,19.53100014,8.088999748,6.255000114,0.906000018,4.321000099,-0.405000001
16.3,0.9,89,847.5,0,0,191.5690002,191.2910004,194.9960022,195.8029938,195.3139954,167.6439972,-8.852000237,-25.45599937,-17,-17.51300049,-7.979000092,-1.475000024,189.7559967,185.7480011,184.4819946,169.2180023,134.3639984,50.30699921,19.62999916,8.170000076,6.360000134,0.968999982,4.296000004,-0.437999994
16.3,0.9,229,850.5,0,0,191.5950012,191.3419952,194.9720001,195.8200073,195.3529968,167.7299957,-8.782999992,-25.38800049,-16.85499954,-17.44300079,-7.986000061,-1.498999953,189.6150055,185.7259979,184.4550018,169.1889954,134.3390045,50.31700134,19.52300072,8.159999847,6.339000225,0.925000012,4.257999897,-0.448000014
16.3,0.5,308,850.1,0,0,191.7899933,191.4889984,195.102005,195.9360046,195.4889984,167.8090057,-8.619999886,-25.18400002,-16.65699959,-17.35000038,-7.912000179,-1.457999945,189.4629974,185.4779968,184.2660065,168.9660034,134.052002,50.04299927,19.25699997,7.93599987,6.065999985,0.774999976,4.228000164,-0.411000013
16.8,1.6,38,851.9,0,0,191.9750061,191.6230011,195.2230072,195.947998,195.5249939,167.8880005,-8.635000229,-25.25099945,-16.81299973,-17.48699951,-7.994999886,-1.485000014,189.5310059,185.6360016,184.4290009,169.0709991,134.173996,50.09700012,19.26399994,7.897999763,6.040999889,0.690999985,4.142000198,-0.518000007
16.8,0.7,77,843.1,0,0,191.4080048,191.1390076,194.8439941,195.6049957,195.1750031,167.5140076,-8.855999947,-25.4260006,-16.83499908,-17.46100044,-7.972000122,-1.488999963,189.8540039,185.904007,184.6190033,169.326004,134.4900055,50.39199829,19.66699982,8.18500042,6.288000107,0.897000015,4.261000156,-0.444000006
16.7,0.8,72,848.8,0,0,191.8269958,191.5240021,195.201004,195.9400024,195.4459991,167.772995,-8.718999863,-25.34000015,-16.80800056,-17.45800018,-8.020999908,-1.514000058,189.473999,185.5410004,184.3099976,169.0500031,134.1719971,50.13999939,19.43000031,8.022999763,6.186999798,0.825999975,4.236000061,-0.486999989
16.7,0.9,66,847.7,0,0,191.8029938,191.4470062,195.0800018,195.8820038,195.4080048,167.7169952,-8.763999939,-25.40800095,-16.95199966,-17.47200012,-8.031000137,-1.503000021,189.7310028,185.875,184.6009979,169.345993,134.4960022,50.4070015,19.6970005,8.197999954,6.257999897,0.888999999,4.257999897,-0.40200001
16.9,0.5,144,845.7,0,0,192.1649933,191.8209991,195.4620056,196.1889954,195.7180023,168.0690002,-8.456000328,-25.07600021,-16.6970005,-17.35099983,-7.90199995,-1.421000004,189.5160065,185.6829987,184.3529968,169.0870056,134.197998,50.16500092,19.4470005,8.017000198,6.129000187,0.80400002,4.28399992,-0.421999991
17.8,0.6,108,846,0,0,191.923996,191.5879974,195.2400055,195.9450073,195.5440063,167.8800049,-8.701000214,-25.3029995,-16.88599968,-17.48999977,-8.029000282,-1.524000049,189.7830048,185.7929993,184.5599976,169.2570038,134.3650055,50.30599976,19.55400085,8.137000084,6.249000072,0.80400002,4.175000191,-0.522000015
19,0.8,66,846,7,0,192.0379944,191.6820068,195.3029938,196.0619965,195.6410065,167.9839935,-8.555000305,-25.26099968,-16.82600021,-17.39500046,-7.961999893,-1.485999942,189.9779968,185.9839935,184.7149963,169.3829956,134.496994,50.40499878,19.60199928,8.194999695,6.264999866,0.851000011,4.282999992,-0.442999989
19.8,0.5,332,845,22,0,191.7230072,191.4290009,195.0429993,195.7850037,195.3419952,167.7389984,-8.718000412,-25.34399986,-16.82699966,-17.43300056,-8.017000198,-1.541000009,189.625,185.7180023,184.3690033,169.0939941,134.272995,50.23099899,19.50799942,8.097999573,6.255000114,0.887000024,4.302000046,-0.43599999
19.6,1.1,75,849.1,45,0,191.9669952,191.6470032,195.2200012,195.8860016,195.4060059,167.7089996,-8.781999588,-25.40399933,-16.84199905,-17.41900063,-7.965000153,-1.513000011,189.7400055,185.7619934,184.5059967,169.2599945,134.4340057,50.36999893,19.60899925,8.222000122,6.302999973,0.930999994,4.285999775,-0.419999987
19.5,1.1,60,846.6,35,0,191.7129974,191.397995,195.0269928,195.7779999,195.3630066,167.7660065,-8.727000237,-25.26099968,-16.76600075,-17.34799957,-7.894000053,-1.457000017,190.0879974,186.052002,184.6929932,169.4559937,134.6660004,50.56600189,19.73399925,8.251000404,6.368000031,0.994000018,4.421000004,-0.389999986
19.2,0.7,53,849.3,56,0,192.0469971,191.776001,195.3869934,196.0870056,195.6230011,168.003006,-8.503000259,-25.1420002,-16.71800041,-17.30400085,-7.822000027,-1.463999987,189.7850037,185.9570007,184.6239929,169.3529968,134.5240021,50.44200134,19.65500069,8.199000359,6.28000021,0.882000029,4.297999859,-0.449999988
18.3,1.1,60,849.7,13,0,192.1179962,191.8059998,195.4250031,196.1150055,195.5809937,167.9230042,-8.56799984,-25.24300003,-16.8560009,-17.47599983,-7.980999947,-1.475999951,189.5910034,185.7389984,184.4049988,169.1529999,134.3569946,50.30599976,19.5909996,8.140000343,6.242000103,0.829999983,4.256000042,-0.449000001
17.2,1.1,86,848.5,0,0,192.0039978,191.7070007,195.2910004,195.9889984,195.5429993,167.927002,-8.517000198,-25.12700081,-16.67000008,-17.26799965,-7.868000031,-1.440999985,189.5590057,185.6580048,184.4880066,169.2079926,134.3159943,50.25,19.43899918,8.024000168,6.111999989,0.759000003,4.157000065,-0.43900001
17.1,0.9,41,841.2,0,0,192.0610046,191.8179932,195.4170074,196.0980072,195.6069946,167.9060059,-8.616000175,-25.2840004,-16.90099907,-17.52199936,-8.034999847,-1.493000031,189.647995,185.7940063,184.5679932,169.3809967,134.5319977,50.33200073,19.59600067,8.220000267,6.385000229,1.027999997,4.361000061,-0.428000003
16.6,2.1,47,843.5,0,0,191.8390045,191.5890045,195.2969971,196.1130066,195.6629944,168.0149994,-8.515000343,-25.19000053,-16.75,-17.36599922,-7.949999809,-1.450000048,189.8760071,185.9519958,184.7089996,169.4380035,134.5399933,50.40100098,19.51399994,8.137999535,6.252999783,0.934000015,4.291999817,-0.451999992
16.4,1.2,79,851.6,0,0,191.9539948,191.6679993,195.3470001,196.1569977,195.6499939,167.996994,-8.583999634,-25.15999985,-16.70100021,-17.3560009,-7.881000042,-1.447999954,189.5980072,185.6970062,184.4600067,169.1490021,134.298996,50.13999939,19.45299911,8.006999969,6.210999966,0.829999983,4.271999836,-0.500999987
16.4,1.3,52,846.3,0,0,191.6159973,191.4329987,195.1109924,195.8730011,195.3540039,167.7160034,-8.847999573,-25.45899963,-16.83799934,-17.47999954,-7.951000214,-1.49000001,189.5829926,185.6809998,184.4100037,169.1600037,134.3139954,50.15200043,19.35000038,7.876999855,6.052000046,0.707000017,4.153999805,-0.509000003
16.5,1.1,28,848.3,0,0,191.7850037,191.5659943,195.246994,196.0299988,195.5610046,167.9069977,-8.605999947,-25.19599915,-16.72299957,-17.40299988,-7.962999821,-1.470999956,190.0780029,186.0899963,184.8150024,169.4570007,134.5939941,50.46300125,19.65200043,8.284000397,6.313000202,0.898999989,4.289000034,-0.430999994
16.9,1.3,30,850.9,0,0,191.6869965,191.4649963,195.147995,195.8910065,195.4210052,167.8070068,-8.706000328,-25.31800079,-16.76600075,-17.35400009,-7.887000084,-1.450000048,189.9900055,186.0610046,184.8220062,169.5970001,134.7079926,50.51200104,19.68400002,8.220000267,6.420000076,0.995999992,4.362999916,-0.398000002
17,1.8,26,855,0,0,191.878006,191.6269989,195.2559967,196.0679932,195.6390076,167.9290009,-8.581999779,-25.22200012,-16.81399918,-17.44799995,-7.986999989,-1.542000055,189.9279938,185.9450073,184.7610016,169.5130005,134.5780029,50.45600128,19.71299934,8.237999916,6.374000072,0.981999993,4.385000229,-0.421999991
17.2,0.9,24,847,0,0,191.7409973,191.4700012,195.0740051,195.9100037,195.4649963,167.8110046,-8.619999886,-25.1970005,-16.6989994,-17.3029995,-7.795000076,-1.40199995,189.772995,185.8569946,184.5890045,169.3580017,134.5379944,50.4280014,19.6779995,8.262000084,6.370999813,1.032999992,4.381999969,-0.451999992
17,1.1,347,850.4,0,0,191.8059998,191.5440063,195.1560059,195.9799957,195.5,167.848999,-8.687000275,-25.33600044,-16.78100014,-17.41699982,-7.971000195,-1.565000057,189.852005,185.8939972,184.6239929,169.3659973,134.4609985,50.38700104,19.58699989,8.12100029,6.258999825,0.894999981,4.275000095,-0.446999997
17,0.7,324,846,0,0,192.0789948,191.8269958,195.473999,196.2059937,195.7510071,168.0240021,-8.468999863,-25.07900047,-16.63999939,-17.31599998,-7.936999798,-1.511999965,189.9100037,185.9909973,184.6950073,169.3560028,134.4929962,50.30799866,19.55200005,8.083000183,6.183000088,0.850000024,4.268000126,-0.39199999
17.2,0.6,355,850,0,0,191.8710022,191.5809937,195.2279968,196.0339966,195.5709991,167.8820038,-8.68200016,-25.33499908,-16.82999992,-17.40999985,-7.972000122,-1.486999989,189.996994,186.0090027,184.798996,169.5879974,134.6990051,50.51800156,19.74399948,8.277999878,6.352000237,0.967999995,4.334000111,-0.405999988
17.2,0.6,327,840.6,0,0,191.7709961,191.5010071,195.1100006,195.8939972,195.5050049,167.8730011,-8.708000183,-25.35700035,-16.87899971,-17.49200058,-7.980000019,-1.486999989,189.7369995,185.8659973,184.595993,169.3789978,134.5330048,50.47900009,19.66799927,8.241999626,6.335000038,0.931999981,4.359000206,-0.421000004
